Name,File Name,Puzzle Type,Score,Solved?
build/resources/main/edu/rpi/legup/images/heyawake/regions/selected,6.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/regions/selected,7.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/regions/selected,8.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/regions/selected,9.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/rules,FillRoomBlack.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/rules,FillRoomWhite.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/heyawake/rules,WhiteAroundBlack.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup,AddChild.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup,AddRegion.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup,Annotations.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup,bar.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup,Basic Rules.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup,Best Fit.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup,blank.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup,Case Rules.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup,Check All.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup,Check.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup,Collapse.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup,Console.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup,Contradictions.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup,defaultContradiction.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup,defaultRule.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup,DelChild.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup,Directions.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup,Hint.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup/homepanel,new_puzzle_file.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup/homepanel,new_puzzle_file.tif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup/homepanel,proof_file.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup/homepanel,puzzle_file.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup,LegupSplash.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup,Merge.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup,MergeRule.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup,New.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup,Normal Zoom.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup,Open Proof.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup,Open Puzzle.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup,Open.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup,questionmark.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup,Redo.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup,Save.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup,Submit.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup,Undo.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup,unknown.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup,Zoom In.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/Legup,Zoom Out.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup,0.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup,1.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup,2.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup,3.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup,4.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup,black.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup/cases,LightOrEmpty.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup/cases/Old,SatisfyNumber.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup/cases/Old,SatisfyNumber2.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup/cases,SatisfyNumber.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup/contradictions,BulbsInPath.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup/contradictions,CannotLightACell.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup/contradictions/Old,BulbsInPath.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup/contradictions/Old,NoLight.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup/contradictions/Old,TooFewBulbs.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup/contradictions/Old,TooFewBulbs2.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup/contradictions/Old,TooManyBulbs.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup/contradictions/Old,TooManyBulbs2.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup/contradictions,TooFewBulbs.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup/contradictions,TooManyBulbs.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup,empty.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup,light.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup,light.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup/rules,AddLight.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup/rules,BulbsOutsideDiagonal.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup/rules,EmptyCellInLight.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup/rules,EmptyCorners.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup/rules,FinishWithBulbs.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup/rules,FinishWithEmpty.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup/rules,MustLight.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup/rules/Old,AddLight.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup/rules/Old,MustLight.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup/rules/Old,SurroundBulbs.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup/rules/Old,SurroundBulbs2.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup/rules/Old,SurroundWhite.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup/rules/Old,SurroundWhite2.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup/rules/Old,WhiteCorners.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/lightup/rules/Old,WhiteInLight.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/masyu,CaseBlackSplit.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/masyu,CaseNormalSplit.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/masyu,CaseWhiteSplit.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/masyu,ContradictionBadLooping.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/masyu,ContradictionBlack.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/masyu,ContradictionNoOptions.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/masyu,ContradictionOnly2.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/masyu,ContradictionWhite.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/masyu,RuleBlackEdge.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/masyu,RuleBlockedBlack.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/masyu,RuleConnectedCells.gif,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/masyu,RuleFinishPath.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/masyu,RuleNearWhite.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/masyu,RuleOnlyOneChoice.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/masyu,RuleWhiteEdge.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/nurikabe/cases,BlackOrWhite.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/nurikabe/contradictions,BlackArea.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/nurikabe/contradictions,BlackSquare.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/nurikabe/contradictions,CantReach.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/nurikabe/contradictions,MultipleNumbers.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/nurikabe/contradictions,NoNumber.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/nurikabe/contradictions,TooFewSpaces.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/nurikabe/contradictions,TooManySpaces.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/nurikabe,nurikabe_icon_template.psd,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/nurikabe/rules,BetweenRegions.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/nurikabe/rules,CornerBlack.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/nurikabe/rules,FillInBlack.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/nurikabe/rules,FillInWhite.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/nurikabe/rules,NoBlackSquare.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/nurikabe/rules,OneUnknownBlack.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/nurikabe/rules,OneUnknownRegion.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/nurikabe/rules,OneUnknownWhite.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/nurikabe/rules,RuleWhite.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/nurikabe/rules,SurroundBlack.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/nurikabe/rules,Unreachable.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/nurikabe/tiles,BlackTile.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/nurikabe/tiles,NumberTile.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/nurikabe/tiles,UnknownTile.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/nurikabe/tiles,WhiteTile.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages/basic,Atomic.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages/basic/elimination,And.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages/basic/elimination,Biconditional.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages/basic/elimination,Conditional.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages/basic/elimination,Not.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages/basic/elimination,Or.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages/basic/introduction,And.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages/basic/introduction,Biconditional.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages/basic/introduction,Conditional.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages/basic/introduction,Not.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages/basic/introduction,Or.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages/case,And.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages/case,Atomic.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages/case,Biconditional.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages/case,Conditional.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages/case,Not.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages/case,Or.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages/contradiction,And.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages/contradiction,Atomic.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages/contradiction,Biconditional.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages/contradiction,Conditional.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages/contradiction,Not.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages/contradiction,Or.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages_old/basic,Atomic.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages_old/basic/elimination,And.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages_old/basic/elimination,Biconditional.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages_old/basic/elimination,Conditional.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages_old/basic/elimination,Not.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages_old/basic/elimination,Or.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages_old/basic/introduction,And.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages_old/basic/introduction,Biconditional.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages_old/basic/introduction,Conditional.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages_old/basic/introduction,Not.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages_old/basic/introduction,Or.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages_old/contradiction,And.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages_old/contradiction,Atomic.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages_old/contradiction,Biconditional.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages_old/contradiction,Conditional.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages_old/contradiction,Not.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/shorttruthtable/ruleimages_old/contradiction,Or.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/skyscraper,DuplicateNumber.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/skyscraper,LastNumber.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/skyscraper,PossibleContents.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/sudoku,AdvancedDeduction.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/sudoku,forcedByDeduction.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/sudoku,forcedByElimination.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/sudoku,NoSolution.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/sudoku,PossibleValues.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/sudoku,possible_cells_number.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/sudoku,RepeatedNumber.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/sudoku,tem.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/tree/classic,cont_bad.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/tree/classic,cont_good.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/tree/classic,leads_to_cont.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/tree/classic,leads_to_soln.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/tree/classic,rule_bad.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/tree/classic,soln.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/tree/smiley,cont_bad.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/tree/smiley,cont_good.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/tree/smiley,leads_to_cont.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/tree/smiley,leads_to_soln.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/tree/smiley,prototype.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/tree/smiley,soln.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent,annotate_grass.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent,annotate_tent.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent,aroundTent.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent,caseLinkTent.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent,caseLinkTree.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent,caseLinkTree_full.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent,caseTentOrGrass.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent,case_colcount.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent,case_rowcount.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent,contra_adjacentTents.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent,contra_miscount.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent,contra_NoTentForTree.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent,contra_NoTreeForTent.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent,finishGrass.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent,finishTent.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent,grass.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent,NewTentLink.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent,NewTreeLink.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent,noTreesAround.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent/old,aroundTent.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent/old,aroundTent1.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent/old,caseLinkTent.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent/old,caseLinkTent1.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent/old,caseLinkTree.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent/old,caseLinkTree1.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent/old,case_colcount.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent/old,case_colcount1.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent/old,case_rowcount.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent/old,case_rowcount1.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent/old,contra_adjacentTents.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent/old,contra_adjacentTents1.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent/old,contra_miscount.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent/old,contra_noNeighbors.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent/old,contra_noNeighbors1.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent/old,contra_notree.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent/old,contra_notree2.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent/old,contra_NoTreeForTent.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent/old,finishGrass.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent/old,finishTent.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent/old,NewTentLink.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent/old,NewTentLink1.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent/old,NewTentLink2.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent/old,NewTentLink3.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent/old,NewTreeLink.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent/old,NewTreeLink1.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent/old,NewTreeLink2.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent/old,noTreesAround.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent/old,noTreesAround1.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent/old,oneTentPosition.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent/old,oneTentPosition1.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent,oneTentPosition.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent,tent.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent,too_few_tents.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent,too_many_tents.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent,tree.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent,UnknownTile.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/images/treetent,update_template_wip.psd,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/imgs,add.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/imgs,back_arrow.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/imgs,computer.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/imgs,details.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/imgs,down_arrow.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/imgs,file.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/imgs,floppy_drive.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/imgs,folder.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/imgs,hard_drive.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/imgs,home.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/imgs,list.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/imgs,new_folder.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/imgs,outlined_checked_box.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/imgs,painted_checked_box.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/imgs,radio_button_off.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/imgs,radio_button_on.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/imgs,remove.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/imgs,right_arrow.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/imgs,toggle_off.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/imgs,toggle_on.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/imgs,unchecked_box.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/imgs,up_arrow.png,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/legup,config,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/legup,main_window.fxml,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/puzzlefiles/battleship,BattleShipTest,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/puzzlefiles/fillapix,FillapixBoard1,Invalid,,Ungradeable
build/resources/main/edu/rpi/legup/puzzlefiles/lightup,
